"id","loan_amnt_USD","loan_amnt_EUR","funded_amnt_USD","funded_amnt_EUR","int_rate","installment_USD","installment_EUR","total_pymnt_USD","total_pymnt_EUR","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
63454415,12000,10900.2003791015,12000,10900.2003791015,0.166172947947948,402.54,365.647221716958,796.62,723.60980216665,"10","1","36","C2","4","1"
62579919,25000,22708.7507897947,25000,22708.7507897947,0.166172947947948,629.01,571.36125337155,1838.22,1669.74719507266,"10","1","60","D4","4","0"
58772648,10000,8818.29994700784,10000,8818.29994700784,0.166172947947948,335.45,295.809871722378,1362.95,1201.89019127743,"8","1","36","C2","1","1"
41079251,6000,5354.57988297121,6000,5354.57988297121,0.166172947947948,185.05,165.144167890637,2033.24,1814.52433354206,"2","1","36","A4","2","0"
50315553,18800,17152.7443158755,18800,17152.7443158755,0.1655,462.7,422.158233774234,3221.61,2939.33258592914,"5","1","60","D2","0","1"
56131341,15600,13756.5479173322,1000,881.829994700783,0.1825,565.94,499.062867200961,2798.07,2467.42205327242,"8","1","36","E1","2","1"
66270224,3975,3635.45539467131,1000,914.579973502217,0.166172947947948,132.01,120.733702302028,129.36,118.310065372247,"12","1","36","C1","3","1"
43519202,15000,13850.1006431542,15000,13850.1006431542,0.1333,507.8,468.872073772912,4632.71,4277.56665003645,"3","1","36","C3","3","1"
66350895,19000,17377.0194965421,19000,17377.0194965421,0.166172947947948,428.34,391.751185849939,415.05,379.596418002095,"12","1","60","C2","1","1"
57185965,14000,12345.619925811,14000,12345.619925811,0.166172947947948,313.48,276.436066738802,1244.36,1097.31397220587,"8","1","60","C1","4","0"
43034512,1500,1385.01006431542,1500,1385.01006431542,0.166172947947948,49.11,45.3452295056867,490.18,452.602822217421,"3","1","36","B4","4","1"
63429979,31025,29315.8339246103,31025,29315.8339246103,0.2099,839.16,792.930707370699,1857.13,1754.82077861117,"11","1","60","E5","0","1"
43125540,20000,18466.8008575389,20000,18466.8008575389,0.166172947947948,625.72,577.752331628962,3143.85094094105,2902.84346260723,"3","1","36","A5","4","1"
38656672,20000,17848.599609904,20000,17848.599609904,0.166172947947948,448.85,400.567196745271,4923.58,4393.95040336656,"2","1","60","C1","2","1"
42314926,7000,6463.38030013861,7000,6463.38030013861,0.166172947947948,229.14,211.574137424823,2282.85,2107.84681688163,"3","1","36","B4","0","0"
38416309,8500,7530.15047064518,8500,7530.15047064518,0.1431,291.8,258.505636156972,3203.04,2837.57331335239,"1","1","60","C4","4","1"
54157341,24000,21939.3588167519,24000,21939.3588167519,0.166172947947948,750.86,686.391123381096,4484.12,4099.11323572389,"7","1","36","A5","4","1"
54858675,3000,2713.24599928589,3000,2713.24599928589,0.166172947947948,95.64,86.4982824572342,570.78,516.222183824133,"0","1","36","B2","3","0"
46632496,15273.4631578947,13742.1457022693,6000,5398.43998451633,0.166172947947948,200.12,180.055968283568,1596.86,1436.75881227912,"4","1","36","C1","2","0"
62539468,12800,11626.8804043749,12800,11626.8804043749,0.166172947947948,271.9,246.980373589807,536.7,487.511461955312,"10","0","60","B3","2","1"
65483336,5000,4522.07666547648,5000,4522.07666547648,0.166172947947948,161.32,145.900281534933,321.24,290.534381603533,"0","1","36","B3","3","0"
65796228,7000,6614.37026502085,7000,6614.37026502085,0.166172947947948,219,206.935298291366,211.33,199.687838300979,"11","1","60","A5","4","1"
64069499,4800,4535.56818172858,4800,4535.56818172858,0.166172947947948,160.79,151.932084987529,316.54,299.101823384243,"11","1","36","C2","1","0"
52426220,24000,21939.3588167519,24000,21939.3588167519,0.166172947947948,440.922179176755,403.064579134292,4684.41,4282.20632644919,"7","1","36","B4","3","1"
48526303,8000,7299.04013441512,8000,7299.04013441512,0.166172947947948,270.83,247.099879950456,2160.72,1971.39774990418,"5","1","36","C3","2","0"
37927549,35000,31006.5019379507,35000,31006.5019379507,0.1649,1238.98,1097.61245060235,6130.77,5431.24948246086,"1","0","36","D3","4","1"
51085693,18000,16038.5396707443,18000,16038.5396707443,0.166172947947948,542.07,483.000622184465,3143.85094094105,2801.26544639944,"6","1","36","A1","2","0"
66503733,6500,5878.69966511943,6500,5878.69966511943,0.166172947947948,204.83,185.25139267791,201.8,182.511014218631,"0","1","36","B1","4","1"
46406776,18000,16195.319953549,18000,16195.319953549,0.166172947947948,555.13,499.472664767425,4434.12,3989.55511735726,"4","1","36","A4","4","1"
65513496,12000,11338.9204543215,12000,11338.9204543215,0.166172947947948,387.15,365.821921157546,410.46,387.847774140065,"11","1","36","B3","1","1"
40157706,20000,17848.599609904,20000,17848.599609904,0.1431,686.57,612.71565170859,7536.37,6725.68253210462,"2","1","36","C4","1","1"
63489306,9000,8504.19034074109,9000,8504.19034074109,0.166172947947948,277.45,262.165290004291,548.01,517.820149847725,"11","1","36","A3","2","0"
40990191,24000,21418.3195318848,24000,21418.3195318848,0.166172947947948,542.28,483.946929822938,5922.78,5285.66643987737,"2","1","60","C2","3","1"
41003340,7250,6694.21531085785,7250,6694.21531085785,0.1399,247.76,228.766729023192,2471.97,2282.46888579052,"3","1","36","C5","1","0"
38559923,12000,10852.9839971436,12000,10852.9839971436,0.166172947947948,395.37,357.578690245887,4343.05,3927.92101239953,"0","1","36","B4","3","0"
57316294,14000,12345.619925811,14000,12345.619925811,0.166172947947948,469.63,414.133820411329,2358.02,2079.37276410434,"8","1","36","C2","2","1"
46651213,14000,12773.3202352265,14000,12773.3202352265,0.1952,367.19,335.016818369486,2922.34,2666.28461830083,"5","1","60","E3","0","0"
55877300,22250,20123.2411613703,22250,20123.2411613703,0.1999,589.37,533.035264866375,2897.43,2620.4801185703,"0","1","60","E4","4","1"
45644622,15550,13990.9569598715,15550,13990.9569598715,0.166172947947948,521.63,469.331374853875,16655.11,14985.2686284196,"4","1","36","C2","2","1"
57185741,15000,13227.4499205118,15000,13227.4499205118,0.166172947947948,469.29,413.833998213131,2300.42,2028.57935640958,"8","0","36","A5","1","0"
63509437,9000,8504.19034074109,9000,8504.19034074109,0.166172947947948,299.15,282.669837825855,592.28,559.651317223792,"11","1","36","C1","4","1"
59110920,7350,6481.45046105076,7350,6481.45046105076,0.166172947947948,245.15,216.180623200897,1183.09,1043.28424843055,"8","1","36","C5","1","1"
41236658,18000,16063.7396489136,18000,16063.7396489136,0.166172947947948,440.922179176755,393.492171762613,5647.42,5039.92692044821,"2","1","36","B1","2","0"
41870131,15273.4631578947,14102.60012709,5600,5170.70424011089,0.166172947947948,178.53,164.843897854821,1782.45,1645.80745942601,"3","1","36","B2","1","1"
44095254,9600,8864.06441161867,1000,923.340042876945,0.1561,335.67,309.937552192504,3004.38,2774.06435801863,"3","1","36","D1","4","1"
57125213,34000,29982.2198198266,34000,29982.2198198266,0.1465,1172.81,1034.21903608503,34670.89,30573.8307449714,"8","1","36","C5","0","1"
50214298,10000,9123.8001680189,10000,9123.8001680189,0.1399,341.73,311.78762314171,2372.68,2164.78581826551,"5","1","36","C5","3","1"
58141208,20000,17636.5998940157,20000,17636.5998940157,0.166172947947948,434.75,383.375590196166,1726.79,1522.73521654937,"8","1","60","B4","1","0"
54423154,12450,11381.04238619,12450,11381.04238619,0.1919,324.27,296.428161812839,1690.24,1545.11591026778,"7","1","60","E3","4","1"
40007971,10000,8859.00055370021,10000,8859.00055370021,0.1786,360.83,319.659316979165,3959.21,3507.46435822154,"1","1","60","D5","4","1"
63908675,15000,14173.6505679018,15000,14173.6505679018,0.166172947947948,303.36,286.647909085246,3143.85094094105,2970.65631163119,"11","1","60","A5","2","0"
46843516,28000,25192.7199277429,28000,25192.7199277429,0.166172947947948,660.99,594.719140894241,28037.03,25226.0372998473,"4","1","60","C5","2","1"
65644969,7000,6402.05981451552,7000,6402.05981451552,0.166172947947948,225.09,205.862806235614,217.5,198.921144236732,"12","1","36","B3","1","0"
50485500,13825,12318.4894971133,13825,12318.4894971133,0.1655,489.81,436.435395340404,1656.72,1476.18719129531,"6","1","36","D2","1","0"
55564470,3000,2742.41985209398,3000,2742.41985209398,0.2099,113.01,103.30695582838,561.55,513.335289314459,"7","1","36","E5","2","1"
54948891,10000,9044.15333095296,10000,9044.15333095296,0.1399,232.64,210.40318309129,1388.07,1255.39179140959,"0","1","60","C4","1","1"
46546649,16000,14598.0802688302,16000,14598.0802688302,0.166172947947948,541.65,494.190636100743,3226.2,2943.52041020626,"5","1","36","C3","4","0"
59572651,24000,21322.0794171676,24000,21322.0794171676,0.1333,550.14,488.755365440024,2182.79,1939.23423879163,"9","1","60","C3","4","0"
51057486,25000,22275.7495427004,25000,22275.7495427004,0.166172947947948,806.57,718.678052346236,5618.24,5006.02028443125,"6","1","36","B3","1","1"
46694553,20500,18444.6699470974,20500,18444.6699470974,0.1399,700.55,630.312855192152,5588.47,5028.16998337833,"4","1","36","C4","3","1"
67385813,30000,27437.3992050665,30000,27437.3992050665,0.1367,440.922179176755,403.258594948017,0,0,"12","1","60","C4","3","1"
62419677,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,440.922179176755,400.511675384726,1866.35,1695.29908146133,"10","1","36","B4","1","1"
49944273,6000,5474.28010081134,6000,5474.28010081134,0.166172947947948,196.41,179.200559100059,1365.71,1246.04651274651,"5","1","36","B4","1","0"
55990178,16000,14626.2392111679,1000,914.139950697995,0.166172947947948,527.85,482.528772975936,2629,2403.27393038503,"7","1","36","B5","2","1"
65965623,5000,4572.89986751108,5000,4572.89986751108,0.166172947947948,166.05,151.866004600043,162.72,148.820453288281,"12","1","36","C1","2","0"
38465134,22000,19489.8012181405,22000,19489.8012181405,0.1924,573.61,508.161130760798,6859.8,6077.09719982727,"1","1","60","E2","2","1"
40278450,5000,4429.5002768501,5000,4429.5002768501,0.166172947947948,166.05,147.103704194192,1823.22,1615.19069895173,"1","1","36","B5","1","0"
62177421,10000,9083.50031591788,10000,9083.50031591788,0.166172947947948,335.45,304.706018097465,1002.82,910.911578680876,"10","1","36","C2","1","1"
38455671,10000,8859.00055370021,10000,8859.00055370021,0.166172947947948,334.01,295.899477494141,3682.94,3262.71674992446,"1","1","36","C1","3","1"
41870743,18000,16620.120771785,18000,16620.120771785,0.1655,443.01,409.048872394915,3143.85094094105,2902.84346260723,"3","1","60","D2","4","1"
40391120,11850,10575.2952688681,11850,10575.2952688681,0.1714,423.32,377.783459343229,4655.53,4154.73454709482,"2","1","36","D4","0","1"
48695043,16000,14598.0802688302,16000,14598.0802688302,0.166172947947948,502.72,458.671682046646,4007.22,3656.10745092887,"5","1","36","B5","1","1"
65622830,15273.4631578947,14432.0486507815,20000,18898.2007572024,0.166172947947948,619.93,585.778079770625,611.86,578.152655765094,"11","1","36","A4","3","1"
65723572,6000,5669.46022716073,6000,5669.46022716073,0.166172947947948,197.83,186.931552789868,194,183.312547344863,"11","1","36","B5","3","1"
63448007,15273.4631578947,13873.6507419897,22875,20778.5069726621,0.166172947947948,762.95,693.025656602954,1494.66,1357.67445821898,"10","1","36","C1","3","1"
63159365,5000,4724.5501893006,5000,4724.5501893006,0.166172947947948,157.1,148.445366947825,324.42,306.54771448258,"11","1","36","B1","4","0"
46675468,14400,13023.5807965723,14400,13023.5807965723,0.166172947947948,450.52,407.457195866093,3597.85,3253.95070617691,"0","1","36","A5","2","0"
55372193,8000,7235.32266476237,8000,7235.32266476237,0.1333,270.83,244.942804662199,8427.76,7622.19536764722,"0","1","36","C3","1","1"
61463208,23575,21414.3519947764,23575,21414.3519947764,0.1999,440.922179176755,400.511675384726,1899.59,1725.49263651144,"10","1","60","E4","4","1"
59261810,15273.4631578947,13569.2497678256,11975,10638.8292091909,0.166172947947948,376.25,334.268015862887,1491.4,1324.98955178182,"9","1","36","B1","1","1"
50840046,10000,8910.29981708017,10000,8910.29981708017,0.1786,360.83,321.510348299704,2505.97,2232.89440326084,"6","1","60","D5","1","1"
46703236,10425,9379.78947309712,10425,9379.78947309712,0.1561,364.51,327.964226459341,3223.41,2900.23090508163,"4","1","36","D1","3","1"
62042559,12000,10852.9839971436,12000,10852.9839971436,0.166172947947948,369.93,334.570364171943,1100.6,995.399515604683,"0","1","36","A3","4","0"
67468011,17975,16439.5750237023,17975,16439.5750237023,0.1849,461.26,421.859158577632,0.74,0.67678918039164,"12","1","60","E2","3","1"
64017809,30000,28347.3011358036,30000,28347.3011358036,0.166172947947948,1004.91,949.549546146014,1967.85,1859.44121800304,"11","1","36","C2","0","1"
49983566,4800,4379.42408064907,4800,4379.42408064907,0.166172947947948,161.02,146.91143030544,1123.76,1025.29616768129,"5","1","36","C2","4","0"
64029097,20600,19465.1467799185,20600,19465.1467799185,0.1655,507,479.069389195081,976.12,922.345586156021,"11","1","60","D2","1","1"
55573934,35000,31994.8982744298,35000,31994.8982744298,0.1825,893.54,816.820611546686,32451.98,29665.6513972523,"7","1","60","E1","4","1"
52869012,15273.4631578947,13962.0828581455,24000,21939.3588167519,0.166172947947948,509.82,466.046829664852,3045.6,2784.10463384581,"7","1","60","B3","4","1"
50608193,28000,24948.8394878245,1000,891.029981708017,0.166172947947948,616.22,549.070495328114,4331.47,3859.46963486883,"6","1","60","B5","4","1"
65597426,12000,11338.9204543215,12000,11338.9204543215,0.166172947947948,361.38,341.47158948189,370.24,349.843492417331,"11","1","36","A1","4","0"
63124348,12000,10900.2003791015,12000,10900.2003791015,0.166172947947948,371.96,337.869877750881,1111.04,1009.21321909974,"10","1","36","A4","2","0"
66523666,17000,15547.8595495377,17000,15547.8595495377,0.2099,459.82,420.542163415789,560.35,512.484888151967,"12","0","60","E5","4","0"
66521984,12000,10974.9596820266,12000,10974.9596820266,0.1541,418.4,382.660260913327,397.85,363.865642457857,"12","1","60","D1","2","1"
38509090,8650,7663.03547895068,8650,7663.03547895068,0.1999,321.43,284.754854797586,3837.95,3400.04011750737,"1","1","36","E3","3","0"
43306550,5000,4616.70021438472,5000,4616.70021438472,0.166172947947948,167.73,154.87182539175,1357.67,1253.59107601274,"3","0","36","C2","1","1"
60615285,15000,13326.2996357297,15000,13326.2996357297,0.166172947947948,483.94,429.94196304767,1443.5,1282.43423494506,"9","1","36","B3","4","1"
42404893,13200,11876.5679659359,13200,11876.5679659359,0.166172947947948,275.11,247.527470690048,3143.85094094105,2828.64843748924,"4","1","60","B2","1","1"
46567506,35000,31490.8999096786,35000,31490.8999096786,0.1399,440.922179176755,396.715320354645,9541.2,8584.59926337786,"4","1","36","C4","4","1"
47990809,28000,25546.6404704529,28000,25546.6404704529,0.166172947947948,876,799.244894718455,6995.73,6382.76425494148,"5","1","36","A5","1","1"
39818264,7200,6378.48039866415,7200,6378.48039866415,0.1649,254.88,225.798206112711,2797.08,2477.93332687438,"1","1","36","D3","1","1"
56492734,15500,13668.3649178621,15500,13668.3649178621,0.1825,395.71,348.948947203047,1947.12,1717.02881928179,"8","1","60","E1","4","1"
55258168,15000,13712.0992604699,1000,914.139950697995,0.166172947947948,303.36,277.313495443744,1813.58,1657.86593178687,"7","1","60","A5","2","1"
61460276,18000,16279.4759957153,18000,16279.4759957153,0.166172947947948,589.22,532.899602566411,1756.67,1588.75928318851,"0","1","36","B4","1","1"
57754422,2800,2469.12398516219,2800,2469.12398516219,0.1333,94.79,83.5886651976873,375.01,330.695066312741,"8","1","36","C3","4","1"
63386477,15273.4631578947,13873.6507419897,2000,1816.70006318358,0.1757,71.88,65.2922002708177,169.93,154.355920868392,"10","1","36","D4","3","1"
39570400,4000,3543.60022148008,4000,3543.60022148008,0.1649,141.6,125.443447840395,4200.45,3721.178887579,"1","1","36","D3","3","0"
65413693,8300,7842.753314239,8300,7842.753314239,0.1786,299.49,282.991107238728,590.74,558.196155765488,"11","1","36","D5","4","1"
43925836,4325,3891.37548883885,4325,3891.37548883885,0.1699,154.18,138.721912802121,1393.86,1254.11159280299,"4","1","36","D3","3","1"
62974201,16000,15118.5606057619,16000,15118.5606057619,0.166172947947948,502.72,475.02517423304,990.9,936.311356515594,"11","1","36","B5","1","0"
61431485,15273.4631578947,13873.6507419897,5000,4541.75015795894,0.166172947947948,164.96,149.841421211381,488.47,443.70173993164,"10","1","36","B5","4","1"
58932624,12000,10581.9599364094,12000,10581.9599364094,0.1999,317.86,280.298482115591,1244.79,1097.69315910359,"8","1","60","E4","2","1"
44045319,23875,22044.7435236871,23875,22044.7435236871,0.2499,700.63,646.919734240874,6873.71,6346.77168612368,"3","1","60","F4","2","0"
48734657,10800,9853.70418146041,10800,9853.70418146041,0.1952,398.74,363.802407899585,3178.21,2899.73529319993,"5","0","36","E3","3","0"
45374733,35000,31490.8999096786,35000,31490.8999096786,0.166172947947948,1129.19,1015.977407686,9014.1,8110.3463107381,"4","1","36","B3","4","1"
56110136,8000,7054.63995760627,8000,7054.63995760627,0.166172947947948,266.83,235.29869748601,1328.69,1171.67869565898,"8","1","36","C1","1","1"
67968930,24000,21949.9193640532,24000,21949.9193640532,0.1318,810.74,741.486567717187,0,0,"12","1","36","C3","0","0"
42383649,8000,7386.72034301556,8000,7386.72034301556,0.166172947947948,244.8,226.033642496276,2442.32,2255.09185351922,"3","1","60","A2","2","1"
38242030,4000,3543.60022148008,4000,3543.60022148008,0.1431,137.32,121.651795603411,1641.48,1454.18722288878,"1","1","36","C4","2","0"
62974484,28000,25433.80088457,28000,25433.80088457,0.166172947947948,851.15,773.14212938935,1660.66,1508.46056346322,"10","1","60","G1","3","1"
46486705,9450,8502.54297561321,9450,8502.54297561321,0.166172947947948,287.19,258.396329858874,2300.15,2069.5369550642,"4","1","36","A1","1","1"
61752339,16000,14533.6005054686,16000,14533.6005054686,0.166172947947948,488.5,443.728990432588,1457.17,1323.62041553461,"10","1","36","A2","3","0"
58350165,20700,18253.8808903062,20700,18253.8808903062,0.1399,481.55,424.645233948162,2375.57,2094.84888051134,"8","1","60","C4","1","0"
59383025,35000,31094.699150036,35000,31094.699150036,0.166172947947948,790.82,702.580285195186,3113.93,2766.47761497919,"9","1","60","C2","1","1"
44143886,7000,6298.17998193571,1000,899.739997419388,0.1465,241.46,217.251219776885,2167.44,1950.13246000668,"4","1","36","C5","2","0"
57428473,13000,11463.7899311102,13000,11463.7899311102,0.166172947947948,428.88,378.199248127272,3143.85094094105,2772.3420585901,"8","1","36","B5","4","1"
57165205,20025,18305.6525127273,20025,18305.6525127273,0.1699,713.85,652.558803805764,3531.45,3228.23952889243,"7","1","36","D3","1","1"
46264350,28000,25192.7199277429,28000,25192.7199277429,0.166172947947948,570.16,512.995756928638,5118.72,4605.51711959057,"4","1","60","B1","1","1"
46654500,15273.4631578947,13935.202572623,20000,18247.6003360378,0.166172947947948,447.83,408.59114292439,3568.98,3256.26603236561,"5","1","60","C1","2","1"
51026109,7000,6237.20987195612,7000,6237.20987195612,0.166172947947948,223.16,198.842250717961,1554.99,1385.54271125615,"6","1","36","B2","2","0"
41338639,35000,32316.9015006931,35000,32316.9015006931,0.1655,861.4,795.3651129342,8581.82,7923.93804676222,"3","1","60","D2","2","1"
46773518,15000,13496.0999612908,15000,13496.0999612908,0.166172947947948,440.922179176755,396.715320354645,2436.7,2192.39645171182,"4","1","60","B1","1","1"
59412278,15000,13326.2996357297,15000,13326.2996357297,0.1786,379.76,337.386369977648,1459.51,1296.65783875626,"9","1","60","D5","1","0"
59072614,4000,3527.31997880313,4000,3527.31997880313,0.1561,139.86,123.332743058852,562.9,496.382104017071,"8","1","36","D1","1","0"
65854616,15000,13718.6996025333,15000,13718.6996025333,0.1541,360.09,329.331102658413,347.25,317.587895798645,"12","1","60","D1","4","0"
40371748,4800,4283.66390637697,4800,4283.66390637697,0.166172947947948,164.78,147.054612185999,1820.79,1624.92758418586,"2","1","36","C4","2","0"
65392120,21000,19843.1107950625,21000,19843.1107950625,0.166172947947948,669.46,632.579473945837,1333.17,1259.72571517398,"11","1","36","B2","3","0"
68616519,21600,19754.9274276479,21600,19754.9274276479,0.166172947947948,666.85,609.887655329953,0,0,"12","1","36","A3","2","0"
48011285,10725,9699.85444744705,10725,9699.85444744705,0.1333,363.08,328.37511914024,2941.06,2659.93975955325,"0","1","36","C3","1","0"
65261912,11825,11173.5611976959,11825,11173.5611976959,0.1433,406.05,383.680720873102,793.27,749.568785733298,"11","1","36","C5","1","1"
57674158,13000,11463.7899311102,13000,11463.7899311102,0.166172947947948,419.42,369.857136377403,2104.31,1855.64367614881,"8","1","36","B3","2","1"
53684222,7000,6398.97965488596,7000,6398.97965488596,0.166172947947948,223.16,203.999471397764,1335.39,1220.7333487626,"7","1","36","B2","2","1"
56051453,18000,15872.9399046141,18000,15872.9399046141,0.1855,462.49,407.837554249165,1831.41,1614.99227059496,"8","0","60","E2","4","1"
56613062,6000,5290.9799682047,6000,5290.9799682047,0.166172947947948,187.72,165.537126605231,933.34,823.047207254029,"8","1","36","A5","3","0"
41011238,8000,7235.32266476237,8000,7235.32266476237,0.166172947947948,268.36,242.708898789454,2677.96,2421.98808541588,"0","1","36","C2","1","1"
46948415,3000,2737.14005040567,3000,2737.14005040567,0.166172947947948,100.06,91.2927444811971,598.31,545.886087852738,"5","1","36","C1","4","0"
40593848,7200,6425.49585956545,7200,6425.49585956545,0.166172947947948,242.57,216.476740368721,3143.85094094105,2805.66683390384,"2","1","36","C2","1","1"
52341198,20000,17820.5996341603,20000,17820.5996341603,0.166172947947948,602.3,536.667357982739,3607.89,3214.73816070454,"6","1","36","A1","2","1"
65946940,9150,8368.40675754528,9150,8368.40675754528,0.166172947947948,440.922179176755,403.258594948017,289.11,264.414216139226,"12","1","36","B5","4","1"
58261113,15000,13227.4499205118,15000,13227.4499205118,0.1825,544.17,479.865428216325,2146.26,1892.6364444265,"8","1","36","E1","1","0"
43236112,4000,3693.36017150778,4000,3693.36017150778,0.166172947947948,122.93,113.506191470863,1227.82,1133.69537144517,"3","1","36","A3","1","0"
51848992,30000,26730.8994512405,30000,26730.8994512405,0.166172947947948,660.24,588.293635122901,4009.48,3572.56689105866,"6","1","60","B5","1","1"
50043229,13425,11962.0775044301,13425,11962.0775044301,0.2578,400.21,356.599108979366,2763.01,2461.92474975907,"6","1","60","F5","2","1"
63216392,2600,2361.71008213865,2600,2361.71008213865,0.166172947947948,81.7,74.212197581049,161.04,146.280689087541,"10","1","36","B1","1","0"
60585939,12000,10661.0397085838,12000,10661.0397085838,0.1399,440.922179176755,391.724071716557,1220.91,1084.68083255059,"9","1","36","C4","4","1"
63356226,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,659.81,599.338434344577,1294,1175.40494087977,"10","1","36","B5","2","1"
40382671,17600,15706.7676567155,17600,15706.7676567155,0.1786,445.59,397.657875008857,4884.03,4358.65479763798,"2","0","60","D5","4","1"
68393654,18000,16462.4395230399,18000,16462.4395230399,0.166172947947948,364.21,333.099172149242,0,0,"12","1","60","A5","0","0"
46547378,3700,3329.03799045173,3700,3329.03799045173,0.166172947947948,116.26,104.603772099978,1042.98,938.410822508473,"4","1","36","B1","2","0"
46652980,9000,8097.65997677449,9000,8097.65997677449,0.166172947947948,282.78,254.428476470254,2254.06,2028.06793858315,"4","1","36","B1","1","1"
67595795,5000,4572.89986751108,5000,4572.89986751108,0.166172947947948,162.85,148.939348684836,0,0,"12","1","36","B5","2","1"
56030810,35000,31654.5366583354,35000,31654.5366583354,0.1786,886.11,801.411470809073,4361.09,3944.23666500857,"0","1","60","D5","1","1"
60902828,17500,15896.1255528563,17500,15896.1255528563,0.166172947947948,356.35,323.690533757734,1053.14,956.619752270575,"10","1","60","B1","4","0"
66635976,9000,8231.21976151995,9000,8231.21976151995,0.166172947947948,295.59,270.34069436752,289.98,265.209900716173,"12","1","36","B5","4","0"
40007811,6000,5315.40033222012,6000,5315.40033222012,0.166172947947948,183.87,162.890443180886,2018.24,1787.95892774999,"1","1","36","A2","1","1"
67455462,30000,27437.3992050665,30000,27437.3992050665,0.166172947947948,765.08,699.726846127076,734.75,671.987635530754,"12","1","60","E1","2","0"
51025920,10000,8910.29981708017,10000,8910.29981708017,0.166172947947948,301.15,268.333678991369,2105.09,1875.69830419373,"6","1","36","A1","0","1"
54354461,20000,18282.7990139599,20000,18282.7990139599,0.1855,513.88,469.758237864685,2698.76,2467.04433334572,"7","1","60","E2","2","0"
52606241,32000,29252.4784223358,32000,29252.4784223358,0.2399,920.39,841.365269222927,5479.69,5009.20354644029,"7","0","60","F3","3","1"
49723638,18000,16038.5396707443,18000,16038.5396707443,0.1465,424.92,378.616459827371,2959.79,2637.26162955957,"6","1","60","C5","1","1"
41090896,10000,9044.15333095296,10000,9044.15333095296,0.166172947947948,329.91,298.375662541469,3292.69,2977.95932312955,"0","1","36","B5","2","1"
40470280,19950,17803.9781108793,19950,17803.9781108793,0.2099,539.61,481.564141775015,5965.24,5323.55901684919,"2","1","60","E4","3","1"
66514859,3600,3292.48790460798,3600,3292.48790460798,0.1367,122.47,112.008609354816,117,107.005856899759,"12","1","36","C4","1","1"
60932755,15273.4631578947,13873.6507419897,30000,27250.5009477536,0.2399,862.87,783.787991759606,2548.63,2315.04814101578,"10","1","60","F3","4","1"
60666264,20000,18167.0006318358,20000,18167.0006318358,0.166172947947948,628.39,570.798076351963,2648.28,2405.5652216639,"10","1","36","B1","0","1"
38485781,13375,11848.913240574,13375,11848.913240574,0.2557,397.06,351.75547598522,3143.85094094105,2785.13772265477,"1","1","60","F5","1","1"
38445586,19475,17252.9035783312,19475,17252.9035783312,0.1786,702.71,622.530827909067,8413.2,7453.25434583906,"1","1","36","D5","3","1"
64350158,16000,15118.5606057619,16000,15118.5606057619,0.166172947947948,531.82,502.52205633477,1047.57,989.859408361127,"11","1","36","C1","2","1"
66615778,8875,8116.89726483217,1000,914.579973502217,0.1786,320.23,292.875944914615,0,0,"12","1","36","D5","3","1"
50627426,10000,8910.29981708017,10000,8910.29981708017,0.166172947947948,312.86,278.76764007717,2185.64,1947.47076922031,"6","0","36","A5","3","0"
65047199,2400,2267.78409086429,2400,2267.78409086429,0.1655,85.04,80.3551496196247,1365.67,1290.43529140443,"11","1","36","D2","4","1"
62256953,15400,13988.5904865135,15400,13988.5904865135,0.166172947947948,344.83,313.226341393796,1013.46,920.576423017013,"10","1","60","C1","3","1"
64019299,5000,4724.5501893006,5000,4724.5501893006,0.1757,179.69,169.790884703085,354.5,334.970608421413,"11","1","36","D4","2","1"
40411440,32000,28557.7593758464,32000,28557.7593758464,0.166172947947948,711.67,635.11564421902,7074.07,6313.11215212169,"2","1","60","B5","2","1"
46917748,25000,22809.5004200472,25000,22809.5004200472,0.1786,902.06,823.021517956312,26320.02,24013.8602898261,"5","1","36","D5","4","1"
55777522,15000,13712.0992604699,15000,13712.0992604699,0.1333,507.8,464.200266964442,2516.78,2300.6891451177,"7","1","36","C3","3","1"
41920358,28000,25853.5212005544,28000,25853.5212005544,0.1699,998.14,921.622630397193,9954.97,9191.8224266387,"3","1","36","D3","0","1"
37917304,6000,5315.40033222012,1000,885.900055370021,0.166172947947948,185.24,164.104126256743,2218.22,1965.12122082289,"1","1","36","A3","4","1"
66614931,5700,5213.10584896264,5700,5213.10584896264,0.166172947947948,190.94,174.629900140513,0,0,"12","1","36","C2","1","1"
61453776,24000,21800.4007582029,24000,21800.4007582029,0.166172947947948,521.7,473.886211481436,1528.47,1388.3857727871,"10","0","60","B4","1","0"
40127766,35000,31654.5366583354,35000,31654.5366583354,0.1431,820.03,741.647705598136,8992.51,8132.96392701278,"0","1","60","C4","2","1"
49126686,4000,3649.52006720756,4000,3649.52006720756,0.166172947947948,131.97,120.406790817345,4120.57,3759.52572583336,"5","1","36","B5","3","1"
64967186,12000,11338.9204543215,12000,11338.9204543215,0.1318,274.15,259.047086879352,561.48,530.548088057701,"11","1","60","C3","3","1"
43995616,20000,17994.7999483878,20000,17994.7999483878,0.1561,699.3,629.188180195378,6276.36,5647.09213020315,"4","1","36","D1","2","0"
