"id","loan_amnt_USD","funded_amnt_USD","int_rate","installment_USD","total_pymnt_USD","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
51908687,13375,13375,0.166172947947948,437.82,3315.73,"6","1","36","B4","0","1"
55949319,23000,23000,0.166172947947948,742.04,3684.67,"7","1","36","B3","3","0"
67735696,4000,4000,0.1448,137.65,0,"12","1","36","C5","1","1"
56083192,2700,2700,0.166172947947948,90.06,446.61,"8","1","36","C1","3","1"
52819603,6400,6400,0.1333,216.66,1295.22,"6","1","36","C3","2","1"
63174177,13000,13000,0.166172947947948,414.43,865.28,"11","1","36","B2","3","1"
43985622,5000,5000,0.166172947947948,153,1373.45,"3","1","36","A2","1","1"
46633541,12000,12000,0.1699,427.78,3143.85094094105,"4","1","36","D3","2","1"
38580404,15000,15000,0.166172947947948,341.22,4083.82,"1","1","60","C2","2","1"
50476482,12000,12000,0.166172947947948,400.24,2793.49,"6","1","60","C1","2","1"
41319430,4000,4000,0.166172947947948,131.97,1334.06,"3","1","36","B5","0","0"
49247334,15000,15000,0.1561,361.67,3143.85094094105,"5","1","60","D1","2","1"
65653094,8000,8000,0.166172947947948,247.97,243.13,"11","1","36","A4","2","1"
49106715,14375,14375,0.1399,491.24,3920.51,"5","0","36","C4","2","0"
48626460,10000,10000,0.166172947947948,307.31,2454.77,"5","1","36","A3","2","0"
55564599,8800,8800,0.1561,307.7,1530.87,"7","1","60","D1","3","0"
46116276,19150,19150,0.2399,550.8,20966.6,"4","1","60","F2","2","1"
46456580,15500,15500,0.1561,541.96,4335.68,"4","1","36","D1","1","0"
48011679,25000,25000,0.166172947947948,782.15,6246.24,"5","1","36","A5","2","1"
57674633,31500,31500,0.1825,804.19,3184.82,"9","1","60","E1","4","1"
50799337,28000,28000,0.166172947947948,879.75,3143.85094094105,"6","1","36","B1","1","1"
43985267,6000,6000,0.166172947947948,183.6,1648.14,"3","1","36","A2","1","1"
40297965,15000,15000,0.166172947947948,474.7,5214.48,"1","1","36","B1","2","0"
56954201,30000,30000,0.166172947947948,924.81,4601.08,"8","1","36","A3","1","1"
47280414,12000,12000,0.1399,279.16,2270.58,"5","1","60","C4","3","1"
53764138,4000,1000,0.1465,137.98,818.1,"7","1","36","C5","1","1"
59291386,15000,15000,0.166172947947948,491.01,1941.14,"9","1","36","B4","1","1"
43349894,20000,20000,0.166172947947948,616.82,20510.37,"3","1","36","A4","2","1"
40573439,12000,12000,0.1366,277.11,3039.1,"2","1","60","C5","1","0"
40432239,7250,7250,0.166172947947948,251.29,2752.11,"2","1","36","C5","4","0"
37887364,15000,15000,0.1924,391.1,4661.13,"1","1","60","E2","4","0"
39998040,10000,10000,0.1599,243.13,2689.74,"2","1","60","D2","1","1"
58060658,2000,2000,0.1655,70.86,289.87,"8","1","36","D2","1","1"
58280292,16000,16000,0.1655,393.79,1560.45,"8","1","60","D2","1","1"
65784338,8250,8250,0.166172947947948,263.01,273.52,"12","1","36","B5","1","1"
37621437,32000,32000,0.166172947947948,1165.57,13920.92,"1","1","36","E1","1","1"
54403491,25600,25600,0.1399,874.83,5229.08,"7","1","36","C4","4","1"
54534803,9800,9800,0.166172947947948,326.86,1954.47,"7","1","36","C1","2","1"
46386463,16000,16000,0.166172947947948,510.07,3143.85094094105,"4","1","36","B2","2","0"
61404327,20000,20000,0.166172947947948,654.68,1364.3,"10","1","36","B5","1","1"
58391129,12000,12000,0.1333,275.07,1122.49,"9","1","60","C5","3","1"
65463736,17500,17500,0.166172947947948,389.73,767.74,"11","1","60","C1","0","0"
46486543,27000,27000,0.166172947947948,905.72,7226.72,"4","1","36","C2","4","1"
51155393,10000,10000,0.166172947947948,217.38,3143.85094094105,"6","1","60","B4","2","1"
50364627,15000,15000,0.1999,397.33,2764.65,"6","1","60","E4","1","1"
42404275,28000,28000,0.1465,965.84,9635.61,"3","1","36","C5","1","1"
40277306,20225,20225,0.1649,497.12,5458.21,"1","1","60","D3","2","0"
40198057,15000,15000,0.1559,361.52,3950.74,"1","1","60","D1","2","1"
51065178,24000,24000,0.1399,558.32,4331.27,"6","0","60","C4","2","1"
62346979,5000,5000,0.1399,170.87,337.85,"10","1","36","C4","3","1"
48212840,24000,24000,0.166172947947948,729.37,5097.68,"5","1","36","A1","2","0"
60227254,15273.4631578947,25000,0.166172947947948,509.07,2024.92,"9","1","60","B1","1","0"
60760911,23000,23000,0.166172947947948,599.04,1748.08,"9","1","60","E3","2","1"
38988185,20450,20450,0.1559,714.83,22803.18,"1","1","36","D1","2","1"
40482231,14525,14525,0.166172947947948,485.15,4831.5,"2","1","36","C1","4","0"
55151317,14975,14975,0.1855,384.77,2020.55,"8","1","60","E2","2","1"
50428543,2000,2000,0.1561,69.93,487.78,"6","1","60","D1","4","1"
57164706,16000,16000,0.166172947947948,440.922179176755,2453.9,"7","1","36","A3","1","1"
60944688,8500,8500,0.166172947947948,285.14,849.43,"10","1","36","C2","3","0"
59310285,35000,35000,0.166172947947948,1154.66,3497.6,"9","1","36","B5","3","1"
46135229,3500,3500,0.1757,125.78,1002.82,"4","1","36","D4","0","1"
63651204,9000,9000,0.166172947947948,277.45,560.06,"11","1","36","A3","3","1"
60695669,25000,25000,0.166172947947948,782.15,3143.85094094105,"9","1","36","A5","1","1"
47604147,10000,1000,0.166172947947948,303.91,2427.99,"5","1","36","A1","1","0"
43976655,22000,22000,0.1952,440.922179176755,22992.24,"4","1","60","E3","3","1"
39679235,9575,9575,0.2099,360.69,3956.42,"2","1","36","E4","4","1"
51866331,13525,13525,0.2099,365.83,2179.21,"6","1","60","E5","3","1"
64270419,9400,9400,0.1757,337.81,657.27,"11","1","36","D4","4","1"
43245651,10000,10000,0.166172947947948,308.41,3409.13,"3","0","36","A4","2","0"
40510201,4000,4000,0.166172947947948,127.52,1397.63,"2","1","60","B2","4","1"
50425266,25000,25000,0.166172947947948,550.2,3819.37,"5","1","60","B5","1","1"
57286264,8000,8000,0.1333,270.83,1348.23,"8","1","36","C3","1","1"
46643634,25000,25000,0.166172947947948,785.49,6386.53,"4","0","36","B1","2","1"
59411523,1000,1000,0.166172947947948,32.27,126.62,"9","1","36","B3","1","0"
39531255,30000,30000,0.1854,1092.72,11989.02,"1","1","36","E5","1","1"
46611216,11200,11200,0.166172947947948,351.9,2805.02,"5","1","36","B1","0","0"
65018478,14525,14525,0.1757,521.99,3143.85094094105,"11","1","36","D4","4","1"
66602074,15000,15000,0.166172947947948,472.68,465.7,"12","1","36","B1","1","1"
60952405,4500,4500,0.1655,159.44,482.45,"9","1","36","D2","3","0"
60803411,17000,17000,0.166172947947948,380.66,1112.96,"10","1","60","C1","0","0"
57763116,15273.4631578947,19200,0.1855,493.32,19886.65,"8","1","60","E2","1","1"
66611554,25000,25000,0.166172947947948,821.08,789.91,"12","1","36","B5","1","1"
60676825,10000,10000,0.166172947947948,333.53,1327.29,"9","1","36","C1","1","0"
62215600,10000,10000,0.166172947947948,322.63,956.79,"10","1","36","B3","0","1"
53263115,20000,20000,0.1561,482.23,2971.43,"7","1","60","D1","4","1"
64370672,28000,28000,0.166172947947948,854.87,1690.33,"11","0","36","A2","3","1"
60396541,11000,11000,0.166172947947948,369,1460.49,"9","1","36","C2","3","0"
51848363,11000,11000,0.166172947947948,344.15,2404.23,"6","1","36","A5","2","0"
60365707,10000,10000,0.166172947947948,440.922179176755,1306.83,"9","1","36","B5","1","1"
62082618,6350,6350,0.166172947947948,207.87,619.73,"10","1","36","B4","4","0"
56048566,33600,1000,0.2099,908.81,3618.77,"7","1","60","E5","4","1"
61381023,12000,12000,0.166172947947948,377.04,1125.67,"10","1","36","B1","2","1"
49217390,19200,19200,0.1465,453.25,3610.37,"5","1","60","C5","2","1"
40400432,20000,20000,0.166172947947948,668.02,7320.69,"2","1","36","C1","1","1"
58100350,12000,12000,0.166172947947948,400.24,1584.57,"9","1","36","C1","1","1"
44239252,21600,21600,0.166172947947948,488.05,3143.85094094105,"4","1","60","C2","1","1"
67969434,8000,8000,0.166172947947948,260.55,0,"12","1","36","B4","2","1"
67216563,20150,20150,0.1849,733.44,0,"12","0","36","E2","1","1"
65644626,9000,9000,0.166172947947948,289.4,3143.85094094105,"12","1","36","B3","3","1"
56131294,7000,7000,0.166172947947948,219,1088.86,"8","1","36","A5","3","0"
64180605,10000,10000,0.166172947947948,212.43,413.76,"11","1","60","B3","1","0"
52057086,15000,15000,0.166172947947948,491.01,3427.91,"6","1","36","B4","1","0"
51928150,6000,6000,0.166172947947948,201.27,1404.66,"6","1","60","C2","2","1"
59300842,20000,20000,0.1399,465.27,1845.54,"9","1","60","C4","4","0"
40943240,12000,12000,0.166172947947948,377.04,3764.95,"3","1","36","B1","1","1"
66370204,11200,11200,0.166172947947948,360.14,354.07,"12","1","36","B3","4","0"
39399351,35000,35000,0.2299,986.47,41913.62,"1","1","60","F1","2","1"
67237586,15000,15000,0.1318,440.922179176755,331.7,"12","1","60","C3","2","1"
51929082,10000,10000,0.166172947947948,335.45,2341.1,"6","1","36","C2","2","0"
61391854,15000,15000,0.1399,348.95,3143.85094094105,"10","1","60","C4","1","1"
56582313,15273.4631578947,7000,0.166172947947948,234.82,929.41,"8","1","36","C2","2","1"
60760869,8375,1000,0.166172947947948,274.15,1071.03,"9","1","36","B4","2","1"
49733441,20000,20000,0.166172947947948,619.93,20368.24,"6","1","36","A4","0","1"
40522870,14000,14000,0.1366,323.3,3535.05,"2","1","60","C5","2","1"
58662401,8400,8400,0.166172947947948,274.97,1094.75,"8","1","36","B4","2","1"
65974487,10775,10775,0.2099,291.44,3143.85094094105,"12","1","60","E5","1","1"
61822163,28000,28000,0.166172947947948,939.26,2768.43,"10","1","36","C2","3","0"
58832618,29700,29700,0.1699,1058.74,4291.03,"8","1","36","D3","2","0"
62052946,35000,35000,0.1333,802.29,35731.65,"10","1","60","C3","1","1"
62043258,13000,13000,0.166172947947948,293.74,872.06,"10","0","60","C2","3","0"
50263234,31500,31500,0.1825,1142.76,3143.85094094105,"5","1","36","E1","1","1"
60316658,4000,4000,0.1333,135.42,400.34,"9","1","36","C3","2","1"
57804554,4000,4000,0.166172947947948,134.18,531.08,"8","1","36","C2","1","0"
66532906,15273.4631578947,6000,0.166172947947948,197.06,206.41,"12","1","36","B5","3","1"
58430507,8000,1000,0.166172947947948,255.04,1016.08,"8","1","36","B2","4","1"
68594953,10000,10000,0.166172947947948,329.67,3143.85094094105,"12","1","36","B5","4","1"
57764143,4000,4000,0.166172947947948,129.05,643.03,"8","1","36","B3","2","1"
40520137,12000,12000,0.1924,441.33,4828.98,"1","1","36","E2","4","1"
46094335,7700,7700,0.166172947947948,254.03,2241.88,"4","1","36","B5","2","1"
52708704,10000,10000,0.166172947947948,327.34,1957.93,"7","1","36","B5","3","0"
63328070,6000,6000,0.1333,203.12,3143.85094094105,"10","1","36","C3","1","1"
65804959,3200,3200,0.166172947947948,102.02,99.57,"11","1","36","B2","3","0"
43499255,15273.4631578947,3500,0.166172947947948,107.56,1066.94,"3","1","36","A3","2","0"
42375645,7000,7000,0.166172947947948,219,2183.86,"3","1","36","A5","1","1"
51296268,6000,6000,0.1825,217.67,1511.52,"6","1","36","E1","0","1"
62754841,26400,26400,0.1399,902.17,1783.82,"10","1","36","C4","0","0"
19646726,28000,28000,0.166172947947948,863.54,9472.03,"2","1","36","A4","3","0"
55250414,7200,7200,0.166172947947948,240.15,1435.98,"7","1","36","C1","2","1"
60405385,10000,10000,0.1699,248.48,975.04,"9","1","60","D5","4","1"
46557969,15050,15050,0.2399,590.38,4702.98,"4","1","36","F2","4","0"
45814363,28000,28000,0.166172947947948,876,28900.02,"4","1","36","A5","3","1"
65323202,4200,4200,0.2099,158.22,311.54,"11","0","36","E5","2","1"
60873424,21100,21100,0.06,407.93,3143.85094094105,"10","1","60","E3","2","1"
65636222,6000,1000,0.166172947947948,191.28,185.17,"11","1","36","B2","2","1"
42323611,24000,24000,0.1952,629.47,25157.9,"3","1","60","E3","2","1"
67969935,5000,5000,0.166172947947948,164.22,0,"12","1","36","B5","4","1"
55370852,14000,14000,0.166172947947948,469.63,2377.76,"7","1","36","C2","2","1"
65272262,10000,10000,0.166172947947948,318.79,344.26,"11","1","36","B2","1","1"
41940340,5000,5000,0.166172947947948,167.73,1673.78,"3","1","36","C2","3","1"
46726658,20000,1000,0.166172947947948,670.9,4682.2,"5","1","36","C2","1","1"
15389420,15000,15000,0.1399,348.95,3143.85094094105,"3","1","60","C4","2","1"
61503127,18000,18000,0.1465,424.92,1238.14,"10","1","60","C5","3","0"
63424369,24925,24925,0.1561,600.98,1180.34,"10","1","60","D1","2","1"
60871980,20000,20000,0.1333,458.45,1345.73,"9","1","60","C3","3","1"
62012235,8400,8400,0.1655,297.61,873.52,"10","1","36","D2","1","0"
48714665,10000,10000,0.166172947947948,329.91,10173.99,"5","1","36","B5","3","1"
39410508,14000,14000,0.166172947947948,332.99,14432.98,"1","1","60","C5","1","1"
61362987,15000,15000,0.1561,361.67,3143.85094094105,"10","1","60","D1","3","1"
64097759,30000,30000,0.166172947947948,659.63,1300.11,"11","1","60","B5","4","1"
55221326,28000,28000,0.166172947947948,867.9,5196.11,"7","1","36","A4","1","1"
50952862,12000,12000,0.1561,419.58,2916.25,"6","1","36","D1","2","1"
45584603,10500,10500,0.1786,265.84,2371.72,"4","1","60","D5","1","1"
46436271,22950,22950,0.1333,526.07,4191.56,"4","1","60","C3","1","1"
60015742,15000,15000,0.1399,512.6,2038.74,"9","1","60","C4","1","1"
54678310,20000,20000,0.1786,506.35,3018.26,"7","1","60","D5","1","1"
42394132,11775,11775,0.2399,338.68,12680.73,"3","1","60","F5","2","0"
48584769,4125,4125,0.166172947947948,136.09,947.35,"5","1","36","B5","3","1"
59300374,23000,23000,0.166172947947948,515,3143.85094094105,"8","1","60","C1","2","1"
67397028,2200,1000,0.166172947947948,70.14,0,"12","1","36","B2","3","1"
63286178,13750,13750,0.1465,474.3,926.22,"10","1","36","C5","2","1"
63516938,7000,1000,0.1465,241.46,477.22,"10","1","36","C5","2","1"
44125874,6125,6125,0.166172947947948,217.01,1947.46,"4","1","36","D2","2","1"
38554825,5000,5000,0.1366,170.07,3143.85094094105,"1","1","36","C3","3","0"
64883800,24000,24000,0.166172947947948,541.05,1048.53,"11","1","60","C2","2","1"
38181359,24000,24000,0.1431,562.31,6709.56,"1","1","60","C4","2","1"
61462954,20000,20000,0.166172947947948,645.25,1908,"10","1","36","B3","3","1"
55268239,15273.4631578947,8000,0.166172947947948,261.88,1304.52,"7","1","36","B4","4","1"
43064797,7000,7000,0.166172947947948,225.84,2254.52,"3","1","36","B3","2","1"
48735673,15000,1000,0.166172947947948,469.29,4920.59,"5","1","36","A5","2","0"
55229390,8000,8000,0.166172947947948,244.25,1218.48,"7","1","36","A2","1","0"
67908296,6500,6500,0.166172947947948,217.73,0,"12","1","36","C2","2","1"
59551674,15000,15000,0.166172947947948,478.19,1893.66,"9","1","36","B5","3","0"
61319417,7600,7600,0.166172947947948,250.73,747.32,"10","1","36","B5","2","0"
60175964,30000,30000,0.166172947947948,637.27,30249.54,"9","1","60","B5","1","1"
60790113,12000,12000,0.166172947947948,400.24,1208.91,"9","1","36","C1","1","1"
58281159,5500,5500,0.166172947947948,184.5,3143.85094094105,"8","1","36","C2","1","1"
38638104,14700,14700,0.166172947947948,461.94,3143.85094094105,"1","1","36","A5","1","0"
52878530,18000,18000,0.166172947947948,364.03,2540.32,"6","1","60","A5","2","0"
46772782,5175,5175,0.1825,187.74,1496.22,"4","1","36","E1","2","1"
65755793,4800,4800,0.1367,163.29,156,"12","1","36","C4","2","1"
50588437,10000,10000,0.166172947947948,312.86,2181.25,"6","1","36","A5","4","0"
67585950,20000,20000,0.166172947947948,630.24,0,"12","1","60","B1","1","0"
55130498,18000,18000,0.166172947947948,391.28,1934.42,"7","1","60","B4","1","1"
60972981,15000,15000,0.1465,354.1,1037.88,"10","1","60","C5","2","1"
66524712,15273.4631578947,16000,0.1318,365.53,342.1,"12","1","60","C3","2","1"
38525761,16000,16000,0.1366,369.48,4409.48,"1","1","60","C3","3","0"
67918363,10000,10000,0.166172947947948,305.31,0,"12","1","36","A2","4","1"
65372435,12000,12000,0.166172947947948,392.81,418.45,"11","1","36","B4","2","1"
60075323,26000,26000,0.166172947947948,838.83,3143.85094094105,"9","1","36","B3","3","0"
51716205,30000,1000,0.1999,794.65,4701.27,"6","1","60","E4","2","1"
59382460,10000,10000,0.166172947947948,333.53,1320.46,"9","1","36","C5","3","1"
46814182,20000,20000,0.1655,492.23,3901.06,"4","1","60","D2","1","0"
39459152,21600,21600,0.1366,498.8,5969.21,"1","0","60","C3","3","1"
54314315,21000,21000,0.166172947947948,677.52,4041.81,"7","1","36","B3","2","1"
38646795,21000,21000,0.1366,484.94,3143.85094094105,"1","1","60","C3","1","1"
67998861,12000,12000,0.166172947947948,378.15,0,"12","1","36","B1","0","0"
57398326,23100,23100,0.2299,651.07,3196.34,"8","1","60","F2","2","1"
51266408,12000,12000,0.166172947947948,254.91,1777.71,"6","1","60","B3","2","0"
63324534,24000,24000,0.166172947947948,722.76,1438.43,"10","1","36","A1","1","1"
51848990,12000,12000,0.166172947947948,395.89,2786.6,"6","1","36","B5","3","1"
50446160,18000,18000,0.166172947947948,589.22,4113.55,"6","1","36","B4","2","1"
60914605,15000,15000,0.166172947947948,440.922179176755,1435.17,"10","1","36","B3","3","0"
44330123,11000,11000,0.166172947947948,339.25,3044.79,"4","1","36","A4","1","0"
63927728,20000,20000,0.166172947947948,440.922179176755,838.6,"11","1","60","B3","1","1"
54147356,24000,24000,0.166172947947948,765.1,4578.37,"7","1","36","B2","4","1"
66130200,12000,12000,0.166172947947948,361.38,357.83,"12","1","36","A1","3","1"
55473458,5000,5000,0.166172947947948,150.58,902,"7","1","36","A5","4","0"
54137977,8000,8000,0.166172947947948,247.97,1484.59,"7","1","36","A4","2","1"
66330622,5500,5500,0.166172947947948,173.32,170.76,"12","1","36","B1","2","0"
59571301,18000,18000,0.166172947947948,593.83,2363.79,"9","1","36","B5","2","1"
38596011,20000,20000,0.166172947947948,440.922179176755,7787.86,"1","1","36","B3","2","1"
51357328,16000,16000,0.166172947947948,502.72,3511.77,"6","1","36","B1","2","0"
56698161,22225,1000,0.1699,792.28,3919.44,"8","1","36","D3","3","0"
65682198,30000,30000,0.166172947947948,440.922179176755,969.99,"11","1","36","B5","4","1"
56077465,9600,9600,0.166172947947948,300.35,1508.06,"7","1","36","A5","1","1"
64250571,18075,18075,0.1541,433.91,836.87,"11","1","60","D1","1","1"
56077138,9500,9500,0.166172947947948,294.47,1468.52,"7","1","36","A4","3","0"
61314420,14000,14000,0.166172947947948,337.56,982.33,"10","1","60","D1","3","1"
39739479,10475,10475,0.1999,277.47,3040.54,"1","1","60","E3","1","1"
44815483,5000,5000,0.166172947947948,159.4,1429.51,"4","0","36","B2","3","0"
58922468,34000,34000,0.1333,779.37,3054.53,"9","1","60","C3","4","1"
55219532,12000,12000,0.166172947947948,254.91,1522.8,"7","1","60","B3","4","0"
65108699,15273.4631578947,14750,0.1849,378.5,741.85,"11","1","60","E2","3","1"
39641066,14000,14000,0.166172947947948,471.65,5167.94,"1","1","36","C2","1","1"
55877392,30000,30000,0.166172947947948,652.13,3894.46,"7","1","60","B4","2","1"
65934972,15000,15000,0.166172947947948,472.68,465.7,"12","1","36","B1","2","1"
65732460,10000,10000,0.166172947947948,199.25,390.43,"11","1","60","A4","1","0"
46428263,24000,24000,0.166172947947948,785.62,6270.31,"4","1","60","B4","2","1"
42454621,26000,26000,0.166172947947948,572.2,5688.69,"3","1","60","B5","2","1"
51867324,24600,24600,0.166172947947948,500.93,2994.4,"6","1","60","B1","1","1"
43810757,24000,24000,0.1399,558.32,25442.87994,"3","1","60","C4","0","1"
38526030,15273.4631578947,15000,0.1854,385.33,6594.61,"1","1","60","E1","3","1"
42343573,18675,18675,0.166172947947948,626.45,6251.33,"3","1","60","C2","1","0"
59140239,4000,4000,0.1561,139.86,555.97,"9","1","36","D1","1","1"
66432968,14000,14000,0.166172947947948,446.31,432.05,"12","1","36","B2","2","0"
56502874,10800,10800,0.166172947947948,348.44,1756.53,"8","1","36","B3","4","1"
56107127,8000,1000,0.1561,279.72,2384.72,"7","1","36","D1","1","1"
67828924,12350,12350,0.166172947947948,410.14,3143.85094094105,"12","1","36","C1","2","1"
53161175,35000,35000,0.166172947947948,1167.36,6980.26,"7","1","36","C1","4","1"
63464643,6000,6000,0.166172947947948,200.12,396.14,"10","1","36","C5","1","1"
57346589,30000,30000,0.1465,708.2,3492.17,"8","1","60","C5","2","1"
50799400,12000,12000,0.166172947947948,271.14,1666.02,"6","0","60","C2","2","0"
38516011,15273.4631578947,18000,0.166172947947948,366.62,4391.25,"1","1","60","A5","3","1"
41109440,15000,15000,0.166172947947948,478.19,15817.74,"2","1","36","B2","1","1"
52057764,19500,1000,0.166172947947948,429.15,2991.56,"6","1","60","B5","1","1"
61762710,11500,11500,0.166172947947948,376.45,1111.8,"10","1","36","B4","1","0"
46703026,24000,1000,0.1399,558.32,4447.91,"5","1","60","C4","3","1"
46447303,10000,10000,0.166172947947948,314.2,2504.51,"4","1","36","B1","1","0"
47078404,16000,1000,0.166172947947948,523.75,3646.71,"5","1","36","B4","2","1"
55251283,8000,8000,0.166172947947948,268.36,1604.52,"7","1","36","C2","2","0"
46633694,12000,12000,0.1333,406.24,3241.03,"4","1","36","C3","2","0"
61892203,16000,16000,0.166172947947948,408.48,1120.66,"10","1","60","E1","2","1"
63134541,20475,20475,0.166172947947948,685.85,1343.06,"11","1","36","C5","4","0"
38537661,8000,8000,0.166172947947948,253.18,3034.31,"1","1","36","B1","1","0"
58150769,10500,10500,0.166172947947948,352.23,1753.75,"8","1","36","C2","0","1"
38614453,35000,35000,0.1366,1190.45,14258.84,"1","1","36","C3","3","1"
44239530,6000,6000,0.166172947947948,200.12,1596.86,"4","0","36","C1","2","1"
40461164,15775,15775,0.166172947947948,499.23,5476.33,"1","1","36","B1","4","0"
52949297,10000,10000,0.166172947947948,327.34,975.91,"7","1","36","B5","4","0"
54314463,12000,12000,0.166172947947948,375.43,2247.32,"7","1","36","A5","3","0"
59211571,25450,25450,0.1999,674.13,2668.26,"9","0","60","E4","3","0"
63214488,30000,30000,0.166172947947948,625.23,1219.89,"10","1","60","B2","3","1"
55421150,13200,13200,0.166172947947948,425.87,2122.02,"7","1","36","B3","2","1"
61484085,28000,28000,0.166172947947948,632.66,1848.63,"10","1","60","C2","2","0"
65925729,35000,35000,0.1699,869.66,1001.8,"12","1","60","D3","3","1"
59412432,3075,3075,0.166172947947948,103.16,408.3,"9","1","36","C2","2","0"
67468377,8500,8500,0.166172947947948,262.03,0,"12","0","36","A3","4","0"
60177138,5500,5500,0.166172947947948,183.45,546.59,"9","1","60","C1","4","1"
43490147,24000,24000,0.1465,827.87,8259.17,"3","1","36","C5","2","1"
67818715,10000,10000,0.166172947947948,321.55,0,"12","1","60","B3","2","0"
40654478,10000,10000,0.1465,344.95,3096.41,"2","1","36","C5","2","1"
67387513,35000,35000,0.1899,440.922179176755,833.88,"12","1","60","E3","2","1"
44593370,15000,15000,0.166172947947948,483.94,4338.81,"4","1","36","B3","2","1"
63347784,22100,1000,0.1465,521.71,503.72,"11","1","60","C5","2","1"
51205755,10000,10000,0.166172947947948,329.91,2313.01,"6","1","36","B5","4","1"
61812205,10000,10000,0.1825,440.922179176755,755.76,"10","1","60","E1","3","1"
58361033,4000,4000,0.166172947947948,133.42,530.95,"8","1","36","C1","3","1"
55977351,1100,1100,0.1399,37.6,3143.85094094105,"7","1","36","C4","4","1"
60416388,25000,25000,0.166172947947948,782.15,2324.53,"9","0","36","A5","2","1"
44723399,7500,7500,0.1561,262.24,2132.76,"4","1","36","D1","2","1"
63044529,6500,6500,0.1333,220.05,459.35,"11","0","36","C3","1","1"
38498199,25000,25000,0.166172947947948,555.99,3143.85094094105,"1","1","60","B5","4","1"
62430108,15273.4631578947,30000,0.1561,723.34,1420.66,"10","1","60","D1","4","1"
63004613,10000,10000,0.166172947947948,329.91,983.32,"10","1","36","B5","1","1"
60741920,15000,15000,0.166172947947948,494.86,1460.56,"10","1","36","B5","4","1"
43336518,3600,3600,0.166172947947948,114.77,1145.87,"3","1","36","B2","0","0"
63160043,10025,10025,0.1333,440.922179176755,663.91,"10","1","36","C3","3","1"
65696959,10000,10000,0.166172947947948,318.79,311.15,"11","1","36","B2","3","1"
66240213,9350,9350,0.1367,318.07,0,"12","1","36","C4","0","1"
46795860,7000,7000,0.1399,239.21,1908.24,"5","1","36","C4","2","1"
60974863,12800,12800,0.166172947947948,289.22,858.64,"10","1","60","C2","1","0"
55298248,20000,1000,0.166172947947948,628.39,3752.16,"7","1","36","B1","4","1"
57378382,9000,9000,0.166172947947948,294.61,1489.53,"8","1","36","B4","2","1"
41121600,10000,10000,0.166172947947948,314.2,3447.11,"2","1","36","B1","2","0"
46752452,21000,21000,0.166172947947948,456.49,4474.36,"4","1","60","B4","1","1"
67405368,6000,1000,0.166172947947948,199.26,191.27,"12","1","36","C1","1","1"
59301068,15000,15000,0.1333,507.8,2008.98,"8","1","36","C3","2","0"
61499859,15200,15200,0.166172947947948,330.41,981.95,"10","1","60","B4","3","0"
39532736,10000,10000,0.166172947947948,312.86,3119.83,"2","1","36","A5","2","0"
41030681,21000,21000,0.1825,536.13,5876.14,"2","1","60","E1","4","1"
62157352,15000,1000,0.1699,534.72,1124.55,"10","1","36","D3","3","0"
59819643,25000,25000,0.1786,632.94,1874.01,"9","1","60","D5","2","1"
58120699,20000,20000,0.166172947947948,659.81,7613.62,"9","1","36","B5","2","1"
57852402,7500,7500,0.1757,269.53,1340.33,"8","1","36","D4","4","0"
62187473,15273.4631578947,7600,0.166172947947948,238.79,709.46,"10","1","36","B1","2","0"
46324950,14125,14125,0.1884,365.17,3143.85094094105,"4","1","60","E2","2","0"
64350921,12000,12000,0.166172947947948,440.922179176755,791.35,"11","1","36","C2","3","0"
43459893,11925,11925,0.1699,296.31,2443.63,"4","1","60","D3","4","0"
60900683,12000,12000,0.166172947947948,271.14,804.96,"9","0","60","C2","3","0"
61432240,28000,28000,0.166172947947948,903.35,2725.59,"10","1","36","B3","3","0"
60773352,14400,14400,0.1333,330.09,979.61,"10","1","60","C3","4","1"
65775888,16450,16450,0.1849,598.76,556.52,"11","1","36","E2","3","1"
66523770,15273.4631578947,14400,0.1899,373.47,343.09,"12","1","60","E3","2","1"
63487454,10000,10000,0.166172947947948,301.15,599.34,"10","1","36","A1","2","0"
42333948,10000,10000,0.166172947947948,312.86,3119.83,"3","1","36","A5","4","0"
39479816,20000,20000,0.166172947947948,628.49,7519.13,"1","1","36","A5","0","1"
39459418,12000,12000,0.166172947947948,370.09,4066.38,"2","1","36","A4","2","1"
55109633,12000,12000,0.1333,406.24,2428.55,"7","1","36","C3","3","0"
40959172,2400,2400,0.1333,81.25,493.71,"2","0","36","C5","1","0"
55240512,30000,30000,0.1757,754.81,3715.48,"7","1","60","D4","1","1"
63314162,10000,10000,0.166172947947948,305.31,603.69,"10","1","36","A2","1","0"
58613233,5600,5600,0.166172947947948,186.78,754.5,"8","1","36","C1","4","1"
66340666,18000,18000,0.1541,627.6,612.19,"12","0","36","D1","4","0"
65692496,15000,15000,0.166172947947948,494.57,3143.85094094105,"11","1","36","B5","4","0"
64872879,10000,10000,0.166172947947948,309.97,613.89,"11","1","36","A4","1","0"
42484474,6000,6000,0.166172947947948,187.72,3143.85094094105,"3","1","36","A5","3","1"
43105524,12600,12600,0.166172947947948,401.68,4016.48,"3","1","36","B2","0","0"
42473783,25000,25000,0.1333,573.06,5712.09,"3","1","60","C3","2","1"
41950206,28000,28000,0.166172947947948,723.88,7209.49,"3","1","60","E2","4","1"
